system:index,latitude,longitude,occurrence,point_id,.geo
796_0,41.31958354482462,2.0396697683575553,0,557.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0396697683575553,41.31958354482462]}"
797_0,41.44974942949354,2.248258577330091,0,558.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.248258577330091,41.44974942949354]}"
798_0,41.45298336451636,2.0989585771094426,0,559.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0989585771094426,41.45298336451636]}"
800_0,41.48747867142655,2.219961645880346,0,560.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.219961645880346,41.48747867142655]}"
801_0,41.42010502511759,2.1967851115500423,0,561.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1967851115500423,41.42010502511759]}"
802_0,41.492868563131275,2.0674277106368493,0,562.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0674277106368493,41.492868563131275]}"
804_0,41.35839076509858,2.0741650752677288,0,563.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0741650752677288,41.35839076509858]}"
806_0,41.43789166774316,2.122943595195437,0,564.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.122943595195437,41.43789166774316]}"
808_0,41.35973823802476,2.085753342432895,0,565.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.085753342432895,41.35973823802476]}"
810_0,41.36674509724089,2.0256560499252885,0,566.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0256560499252885,41.36674509724089]}"
812_0,41.49879744400646,2.1946291548681813,0,567.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1946291548681813,41.49879744400646]}"
814_0,41.385070729036926,2.119170671002138,0,568.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.119170671002138,41.385070729036926]}"
815_0,41.41282867131622,2.049910562596523,0,569.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.049910562596523,41.41282867131622]}"
816_0,41.41094220921957,2.122135111439718,0,570.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.122135111439718,41.41094220921957]}"
817_0,41.428459357259904,2.0962636312570737,0,571.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0962636312570737,41.428459357259904]}"
818_0,41.46106820207344,2.2188836675393873,0,572.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2188836675393873,41.46106820207344]}"
820_0,41.331171811989755,2.113511284712189,0,573.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.113511284712189,41.331171811989755]}"
821_0,41.439239140669336,2.044790165477025,0,574.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.044790165477025,41.439239140669336]}"
822_0,41.41175069297528,2.048024100499873,0,575.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.048024100499873,41.41175069297528]}"
823_0,41.443281559447875,2.2156497325165674,0,576.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2156497325165674,41.443281559447875]}"
824_0,41.471847985482874,2.06203781893214,0,577.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.06203781893214,41.471847985482874]}"
825_0,41.387226685718815,2.039130779187076,0,578.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.039130779187076,41.387226685718815]}"
826_0,41.490443111864145,2.10919937134841,0,579.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.10919937134841,41.490443111864145]}"
828_0,41.48262776889231,2.15797789127609,0,580.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.15797789127609,41.48262776889231]}"
829_0,41.36539762431471,2.1649847504922377,0,581.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1649847504922377,41.36539762431471]}"
830_0,41.3780638698208,2.1574389021056106,0,582.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1574389021056106,41.3780638698208]}"
831_0,41.46052921290297,2.20675641120377,0,583.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.20675641120377,41.46052921290297]}"
832_0,41.428459357259904,2.0450596600622646,0,584.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0450596600622646,41.428459357259904]}"
834_0,41.370787516019426,2.0795549669724664,0,585.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0795549669724664,41.370787516019426]}"
835_0,41.48828715518226,2.098419587938963,0,586.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.098419587938963,41.48828715518226]}"
836_0,41.496641487324574,2.035088360408537,0,587.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.035088360408537,41.496641487324574]}"
837_0,41.478315855528535,2.0908737395523644,0,588.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0908737395523644,41.478315855528535]}"
838_0,41.428459357259904,2.1811544256063655,0,589.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1811544256063655,41.428459357259904]}"
839_0,41.38048932108792,2.0674277106368493,0,590.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0674277106368493,41.38048932108792]}"
840_0,41.397467479957776,2.026195039095768,0,591.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.026195039095768,41.397467479957776]}"
843_0,41.47885484469901,2.2450246423072713,0,592.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2450246423072713,41.47885484469901]}"
844_0,41.33925664954683,2.145042151184782,0,593.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.145042151184782,41.33925664954683]}"
845_0,41.448940945737824,2.0916822233080836,0,594.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0916822233080836,41.448940945737824]}"
846_0,41.4923295739608,2.1032704904732213,0,595.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1032704904732213,41.4923295739608]}"
847_0,41.49771946566552,2.1738780718050066,0,596.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1738780718050066,41.49771946566552]}"
848_0,41.45460033202778,2.2116073137380283,0,597.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2116073137380283,41.45460033202778]}"
849_0,41.403396360832964,2.162020310054629,0,598.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.162020310054629,41.403396360832964]}"
851_0,41.40878625253769,2.140999732406243,0,599.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.140999732406243,41.40878625253769]}"
853_0,41.46942253421575,2.2442161585515805,0,600.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2442161585515805,41.46942253421575]}"
854_0,41.38480123445169,2.1911257252600933,0,601.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1911257252600933,41.38480123445169]}"
855_0,41.37348246187179,2.146659118696192,0,602.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.146659118696192,41.37348246187179]}"
856_0,41.37779437523556,2.1013840283765717,0,603.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1013840283765717,41.37779437523556]}"
857_0,41.47696838260236,2.1396522594800444,0,604.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1396522594800444,41.47696838260236]}"
858_0,41.329285349893105,2.057995400153601,0,605.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.057995400153601,41.329285349893105]}"
861_0,41.37644690230938,2.0396697683575553,0,606.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0396697683575553,41.37644690230938]}"
862_0,41.44543751612976,2.1054264471551107,0,607.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1054264471551107,41.44543751612976]}"
866_0,41.393694555764476,2.098419587938963,0,608.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.098419587938963,41.393694555764476]}"
867_0,41.434657732720325,2.0491020788408036,0,609.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0491020788408036,41.434657732720325]}"
868_0,41.30934275058566,2.037513811675666,0,610.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.037513811675666,41.30934275058566]}"
871_0,41.362433183877116,2.030237457874307,0,611.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.030237457874307,41.362433183877116]}"
872_0,41.34114311164348,2.0800939561429175,0,612.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0800939561429175,41.34114311164348]}"
874_0,41.33467524159782,2.138574281139114,0,613.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.138574281139114,41.33467524159782]}"
877_0,41.41067271463434,2.1854663389701443,0,614.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1854663389701443,41.41067271463434]}"
878_0,41.461607191243914,2.101114533791332,0,615.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.101114533791332,41.461607191243914]}"
879_0,41.49017361727891,2.054491970545513,0,616.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.054491970545513,41.49017361727891]}"
881_0,41.47319545840905,2.2822148950698136,0,617.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2822148950698136,41.47319545840905]}"
883_0,41.4818192851366,2.045598649232744,0,618.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.045598649232744,41.4818192851366]}"
885_0,41.45864275080632,2.1323759056786855,0,619.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1323759056786855,41.45864275080632]}"
886_0,41.480202317625185,2.29676760267256,0,620.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.29676760267256,41.480202317625185]}"
889_0,41.38992163157118,2.191395219845333,0,621.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.191395219845333,41.38992163157118]}"
890_0,41.453791848272076,2.026195039095768,0,622.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.026195039095768,41.453791848272076]}"
891_0,41.30583932097759,2.1366878190424643,0,623.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1366878190424643,41.30583932097759]}"
894_0,41.48289726347755,2.134262367775335,0,624.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.134262367775335,41.48289726347755]}"
896_0,41.45810376163585,2.2153802379313277,0,625.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2153802379313277,41.45810376163585]}"
899_0,41.36701459182613,2.0884482882852353,0,626.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0884482882852353,41.36701459182613]}"
900_0,41.418488057606176,2.1431556890881325,0,627.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1431556890881325,41.418488057606176]}"
902_0,41.48128029596613,2.1903172415044025,0,628.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1903172415044025,41.48128029596613]}"
903_0,41.40097090956584,2.072278613171079,0,629.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.072278613171079,41.40097090956584]}"
904_0,41.370787516019426,2.057725905568361,0,630.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.057725905568361,41.370787516019426]}"
905_0,41.49421603605745,2.11243330637123,0,631.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.11243330637123,41.49421603605745]}"
906_0,41.49691098190981,2.283562367996012,0,632.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.283562367996012,41.49691098190981]}"
908_0,41.49879744400646,2.027812006607178,0,633.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.027812006607178,41.49879744400646]}"
910_0,41.46699708294863,2.2789809600469937,0,634.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2789809600469937,41.46699708294863]}"
911_0,41.40070141498061,2.1496235591337722,0,635.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1496235591337722,41.40070141498061]}"
913_0,41.31850556648367,2.034818865823297,0,636.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.034818865823297,41.31850556648367]}"
914_0,41.381567299428866,2.0701226564891897,0,637.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0701226564891897,41.381567299428866]}"
915_0,41.4810108013809,2.1671407071740987,0,638.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1671407071740987,41.4810108013809]}"
917_0,41.478315855528535,2.0876398045295446,0,639.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0876398045295446,41.478315855528535]}"
918_0,41.44786296739689,2.099497566279922,0,640.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.099497566279922,41.44786296739689]}"
921_0,41.39180809366783,2.0229611040729196,0,641.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0229611040729196,41.39180809366783]}"
922_0,41.312576685608484,2.058534389324052,0,642.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.058534389324052,41.312576685608484]}"
923_0,41.47669888801712,2.1528574941566205,0,643.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1528574941566205,41.47669888801712]}"
925_0,41.46430213709627,2.06500225936972,0,644.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.06500225936972,41.46430213709627]}"
926_0,41.43304076520891,2.074973559023448,0,645.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.074973559023448,41.43304076520891]}"
927_0,41.4780463609433,2.1019230175470227,0,646.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1019230175470227,41.4780463609433]}"
928_0,41.31176820185278,2.070661645659669,0,647.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.070661645659669,41.31176820185278]}"
930_0,41.41875755219141,2.2132242812494383,0,648.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2132242812494383,41.41875755219141]}"
931_0,41.45433083744254,2.0588038839092917,0,649.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0588038839092917,41.45433083744254]}"
932_0,41.42738137891896,2.1242910681216074,0,650.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1242910681216074,41.42738137891896]}"
935_0,41.30395285888093,2.102462006717502,0,651.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.102462006717502,41.30395285888093]}"
938_0,41.45675628870967,2.169566158441228,0,652.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.169566158441228,41.45675628870967]}"
939_0,41.4780463609433,2.2399042451878017,0,653.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2399042451878017,41.4780463609433]}"
941_0,41.337100692864944,2.15636092376468,0,654.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.15636092376468,41.337100692864944]}"
942_0,41.37321296728655,2.135879335286745,0,655.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.135879335286745,41.37321296728655]}"
943_0,41.36944004309325,2.0558394434717115,0,656.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0558394434717115,41.36944004309325]}"
944_0,41.457564772465375,2.2568824040576487,0,657.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2568824040576487,41.457564772465375]}"
946_0,41.461607191243914,2.033201898311887,0,658.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.033201898311887,41.461607191243914]}"
949_0,41.47589040426141,2.1388437757243537,0,659.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1388437757243537,41.47589040426141]}"
950_0,41.35461784090528,2.124560562706847,0,660.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.124560562706847,41.35461784090528]}"
951_0,41.3179665773132,2.1105468442745803,0,661.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1105468442745803,41.3179665773132]}"
952_0,41.41902704677665,2.132914894849165,0,662.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.132914894849165,41.41902704677665]}"
954_0,41.49206007937556,2.2213091188065164,0,663.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2213091188065164,41.49206007937556]}"
955_0,41.37321296728655,2.1269860139739762,0,664.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1269860139739762,41.37321296728655]}"
959_0,41.441125602765986,2.1323759056786855,0,665.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1323759056786855,41.441125602765986]}"
960_0,41.368362064752304,2.11243330637123,0,666.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.11243330637123,41.368362064752304]}"
961_0,41.31554112604608,2.1062349309108015,0,667.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1062349309108015,41.31554112604608]}"
962_0,41.34087361705825,2.079824461557706,0,668.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.079824461557706,41.34087361705825]}"
963_0,41.34464654125155,2.039130779187076,0,669.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.039130779187076,41.34464654125155]}"
964_0,41.47885484469901,2.151240526645182,0,670.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.151240526645182,41.47885484469901]}"
966_0,41.31230719102325,2.055569948886472,0,671.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.055569948886472,41.31230719102325]}"
967_0,41.438700151498864,2.0356273495790163,0,672.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0356273495790163,41.438700151498864]}"
968_0,41.337100692864944,2.1186316818316584,0,673.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1186316818316584,41.337100692864944]}"
969_0,41.38830466405976,2.131297927337755,0,674.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.131297927337755,41.38830466405976]}"
971_0,41.4952940143984,2.280058938387924,0,675.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.280058938387924,41.4952940143984]}"
972_0,41.30988173975612,2.1186316818316584,0,676.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1186316818316584,41.30988173975612]}"
973_0,41.42684238974849,2.105156952569871,0,677.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.105156952569871,41.42684238974849]}"
976_0,41.488556649767496,2.1641762667365185,0,678.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1641762667365185,41.488556649767496]}"
978_0,41.43384924896462,2.0695836673187387,0,679.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0695836673187387,41.43384924896462]}"
980_0,41.47885484469901,2.1568999129351596,0,680.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1568999129351596,41.47885484469901]}"
981_0,41.40501332834438,2.0509885409374533,0,681.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0509885409374533,41.40501332834438]}"
982_0,41.401509898736315,2.042903703380375,0,682.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.042903703380375,41.401509898736315]}"
983_0,41.426303400578014,2.104348468814152,0,683.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.104348468814152,41.426303400578014]}"
984_0,41.48154979055136,2.039939262942795,0,684.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.039939262942795,41.48154979055136]}"
985_0,41.41902704677665,2.220770129636037,0,685.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.220770129636037,41.41902704677665]}"
986_0,41.48586170391514,2.033471392897127,0,686.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.033471392897127,41.48586170391514]}"
987_0,41.44974942949354,2.2121463029085078,0,687.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2121463029085078,41.44974942949354]}"
988_0,41.41956603594712,2.184118866043974,0,688.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.184118866043974,41.41956603594712]}"
991_0,41.32012253399509,2.1299504544115564,0,689.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1299504544115564,41.32012253399509]}"
993_0,41.37644690230938,2.0286204903628686,0,690.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0286204903628686,41.37644690230938]}"
994_0,41.4570257832949,2.238287277676392,0,691.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.238287277676392,41.4570257832949]}"
995_0,41.41121170380481,2.0588038839092917,0,692.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0588038839092917,41.41121170380481]}"
996_0,41.428998346430376,2.100036555450373,0,693.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.100036555450373,41.428998346430376]}"
997_0,41.45406134285731,2.239634750602562,0,694.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.239634750602562,41.45406134285731]}"
998_0,41.430884808527026,2.120518143928308,0,695.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.120518143928308,41.430884808527026]}"
999_0,41.383184266940276,2.1811544256063655,0,696.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1811544256063655,41.383184266940276]}"
1000_0,41.486131198500374,2.1975935953057615,0,697.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1975935953057615,41.486131198500374]}"
1001_0,41.33009383364882,2.0323934145561964,0,698.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0323934145561964,41.33009383364882]}"
1002_0,41.47723787718759,2.2682011766375467,0,699.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2682011766375467,41.47723787718759]}"
1003_0,41.44678498905594,2.0997670608651617,0,700.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0997670608651617,41.44678498905594]}"
1004_0,41.4314237976975,2.151240526645182,0,701.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.151240526645182,41.4314237976975]}"
1005_0,41.34734148710391,2.091412728722844,0,702.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.091412728722844,41.34734148710391]}"
1006_0,41.469961523386225,2.1008450392060922,0,703.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1008450392060922,41.469961523386225]}"
1007_0,41.42306946555519,2.140191248650524,0,704.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.140191248650524,41.42306946555519]}"
1008_0,41.32200899609174,2.0531444976193427,0,705.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0531444976193427,41.32200899609174]}"
1010_0,41.30934275058566,2.0771295157053373,0,706.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0771295157053373,41.30934275058566]}"
1011_0,41.4818192851366,2.274669046683215,0,707.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.274669046683215,41.4818192851366]}"
1012_0,41.44974942949354,2.1021925121322624,0,708.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1021925121322624,41.44974942949354]}"
1013_0,41.382645277769804,2.1574389021056106,0,709.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1574389021056106,41.382645277769804]}"
1014_0,41.48640069308561,2.2081038841299687,0,710.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2081038841299687,41.48640069308561]}"
1015_0,41.46538011543721,2.207834389544729,0,711.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.207834389544729,41.46538011543721]}"
1016_0,41.434657732720325,2.201097024913821,0,712.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.201097024913821,41.434657732720325]}"
1017_0,41.40312686624773,2.0323934145561964,0,713.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0323934145561964,41.40312686624773]}"
1018_0,41.43816116232839,2.135340346116294,0,714.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.135340346116294,41.43816116232839]}"
1019_0,41.32066152316556,2.0884482882852353,0,715.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0884482882852353,41.32066152316556]}"
1020_0,41.35084491671198,2.110007855104101,0,716.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.110007855104101,41.35084491671198]}"
1021_0,41.348149970859616,2.124560562706847,0,717.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.124560562706847,41.348149970859616]}"
1022_0,41.371057010604666,2.106773920081281,0,718.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.106773920081281,41.371057010604666]}"
1023_0,41.42926784101561,2.108390887592691,0,719.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.108390887592691,41.42926784101561]}"
1025_0,41.49125159561986,2.2000190465728906,0,720.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2000190465728906,41.49125159561986]}"
1026_0,41.38399275069599,2.188969768578204,0,721.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.188969768578204,41.38399275069599]}"
1027_0,41.440586613595514,2.2137632704199177,0,722.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2137632704199177,41.440586613595514]}"
1029_0,41.36539762431471,2.0932991908194936,0,723.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0932991908194936,41.36539762431471]}"
1031_0,41.42792036808943,2.1350708515310544,0,724.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1350708515310544,41.42792036808943]}"
1033_0,41.40258787707726,2.1887002739929926,0,725.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1887002739929926,41.40258787707726]}"
1034_0,41.34464654125155,2.120518143928308,0,726.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.120518143928308,41.34464654125155]}"
1036_0,41.351922895052915,2.0305069524595183,0,727.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0305069524595183,41.351922895052915]}"
1037_0,41.42926784101561,2.1118943172007505,0,728.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1118943172007505,41.42926784101561]}"
1038_0,41.387496180304055,2.0701226564891897,0,729.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.0701226564891897,41.387496180304055]}"
1039_0,41.47589040426141,2.273860562927524,0,730.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.273860562927524,41.47589040426141]}"
1040_0,41.45082740783448,2.2399042451878017,0,731.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2399042451878017,41.45082740783448]}"
1041_0,41.486939682256086,2.049641068011283,0,732.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.049641068011283,41.486939682256086]}"
1042_0,41.42279997096995,2.1984020790614807,0,733.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1984020790614807,41.42279997096995]}"
1044_0,41.391269104497354,2.15474395625327,0,734.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.15474395625327,41.391269104497354]}"
1046_0,41.308803761415184,2.119170671002138,0,735.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.119170671002138,41.308803761415184]}"
1048_0,41.478315855528535,2.169566158441228,0,736.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.169566158441228,41.478315855528535]}"
1049_0,41.45082740783448,2.2245430538293363,0,737.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2245430538293363,41.45082740783448]}"
1050_0,41.42360845472566,2.11243330637123,0,738.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.11243330637123,41.42360845472566]}"
1051_0,41.3780638698208,2.095455147501383,0,739.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.095455147501383,41.3780638698208]}"
1052_0,41.434927227305565,2.040478252113246,0,740.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.040478252113246,41.434927227305565]}"
1055_0,41.492599068546035,2.1795374580949556,0,741.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.1795374580949556,41.492599068546035]}"
1056_0,41.492868563131275,2.2878742813597626,0,742.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.2878742813597626,41.492868563131275]}"
1057_0,41.31095971809707,2.073356591512038,0,743.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.073356591512038,41.31095971809707]}"
1058_0,41.49125159561986,2.128872476070626,0,744.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[2.128872476070626,41.49125159561986]}"
