ndvi,ndbi,mndwi,elevation,longitude,latitude
-0.0952381,0.12248996,0.36621314,0,2.1625592992251303,41.33171080116022
-0.037470724,0.009638554,0.19961795,0,2.1730695880493287,41.33171080116022
-0.055023924,0.0075376886,0.23180076,0,2.176034028486923,41.33171080116022
-0.108603664,0.029185869,0.21637426,0,2.1827713931178194,41.33171080116022
-0.04040404,-0.084165476,0.28268155,0,2.193281681942018,41.33171080116022
-0.06719368,0.012552301,0.24256651,0,2.1946291548681973,41.33171080116022
-0.056016598,-0.050808314,0.21564886,0,2.196246122379612,41.33171080116022
-0.04302477,-0.07782672,0.26891735,0,2.2032529815957447,41.33171080116022
-0.023419203,-0.07060334,0.22649573,0,2.2051394436923957,41.33171080116022
-0.06686047,0.0,0.2074074,0,2.2105293353971125,41.33171080116022
-0.052208837,-0.029069768,0.19711539,0,2.21133781915282,41.33171080116022
-0.089058526,-0.07185629,0.29304448,0,2.2134937758347073,41.33171080116022
-0.090387374,-0.039344262,0.2765432,0,2.213763270419943,41.33171080116022
-0.10259918,-0.01863354,0.25559482,0,2.2178056891984808,41.33171080116022
-0.06321839,-0.003076923,0.23222749,0,2.2183446783689527,41.33171080116022
-0.063885264,-0.022792023,0.24366042,0,2.2196921512951318,41.33171080116022
-0.1017964,0.0066225166,0.25853658,0,2.2310109238750377,41.33171080116022
-0.065671645,-0.06825939,0.30886075,0,2.2312804184602735,41.33171080116022
-0.0877193,0.007949126,0.2416268,0,2.2353228372388116,41.33171080116022
-0.04278075,-0.03768116,0.22700815,0,2.2399042451878213,41.33171080116022
-0.05785124,-0.010638298,0.24081632,0,2.2417907072844723,41.33171080116022
-0.07368421,0.022222223,0.21078432,0,2.242060201869708,41.33171080116022
-0.02937063,0.008571428,0.15651135,0,2.2431381802106514,41.33171080116022
-0.029126214,0.013157895,0.18085106,0,2.2461026206482457,41.33171080116022
-0.016949153,-0.04248366,0.24191462,0,2.247719588159661,41.33171080116022
-0.049079753,-0.05982906,0.2587601,0,2.2479890827448967,41.33171080116022
-0.08745247,-0.019830028,0.17422435,0,2.2617333065919256,41.33171080116022
-0.036939315,-0.026722925,0.20184544,0,2.2620028011771613,41.33171080116022
-0.04432133,-0.03448276,0.20099255,0,2.266584209126171,41.33171080116022
-0.04125178,-0.061417323,0.22797927,0,2.2668537037114067,41.33171080116022
0.53391594,-0.019452384,-0.55406195,8,2.0819804182396093,41.33198029574545
0.3432971,0.11629755,-0.5136009,14,2.087909299114798,41.33198029574545
0.20871934,0.02172235,-0.24677072,10,2.1035399850584775,41.33198029574545
0.13525945,0.06177239,-0.23932335,7,2.1054264471551285,41.33198029574545
0.19861746,0.04785252,-0.31617194,11,2.1083908875927233,41.33198029574545
0.0074249604,0.053646956,-0.096271135,11,2.1164757251497988,41.33198029574545
0.03451242,-0.0909297,-0.013269303,10,2.1189011764169217,41.33198029574545
0.084458485,0.095700085,-0.23155627,8,2.119979154757865,41.33198029574545
0.010178935,0.018938605,-0.0893314,5,2.123752078951167,41.33198029574545
0.030118084,0.058109913,-0.1435689,8,2.125369046462582,41.33198029574545
0.10584715,0.08415075,-0.27675098,5,2.1264470248035257,41.33198029574545
0.018748906,0.29235637,-0.33812225,7,2.1304894435820634,41.33198029574545
0.11334878,-0.009045389,-0.1503844,8,2.13264540026395,41.33198029574545
0.0073064608,0.078967124,-0.1663421,5,2.1339928731901296,41.33198029574545
0.022674784,0.05536701,-0.14822239,5,2.142077710747205,41.33198029574545
0.007644306,0.02894084,-0.101029605,9,2.1428861945029127,41.33198029574545
-0.004889272,0.063007765,-0.09625768,5,2.1436946782586204,41.33198029574545
0.0045881583,-0.033723023,0.110881254,15,2.1466591186962147,41.33198029574545
0.06078133,0.11158324,-0.24452902,5,2.1512405266452244,41.33198029574545
0.009850776,0.07288682,-0.13530415,4,2.1544744616680545,41.33198029574545
0.0049243113,0.09775668,-0.1629803,3,2.1550134508385264,41.33198029574545
-0.17571059,0.1594203,0.48021263,0,2.1641762667365456,41.33198029574545
-0.12984823,0.028248588,0.55024713,0,2.1695661584412624,41.33198029574545
-0.020100502,0.016393442,0.18172589,0,2.172530598878857,41.33198029574545
-0.06428572,-0.024771838,0.21593292,0,2.187891790237301,41.33198029574545
-0.048780486,-0.03861518,0.2244898,0,2.1889697685782443,41.33198029574545
-0.06872852,-0.09274194,0.3617021,0,2.1940901656977254,41.33198029574545
-0.024590164,-0.053097345,0.27375567,0,2.1978630898910274,41.33198029574545
-0.07191011,-0.04822335,0.2260062,0,2.2072954003742824,41.33198029574545
-0.026570048,-0.06896552,0.2451613,0,2.20810388412999,41.33198029574545
-0.07529723,-0.023391813,0.24177071,0,2.2089123678856977,41.33198029574545
-0.108312346,-0.029069768,0.26350605,0,2.2178056891984808,41.33198029574545
-0.050847456,-0.021276595,0.24854143,0,2.2218481079770185,41.33198029574545
-0.05500705,0.004457652,0.20843092,0,2.2242735592441414,41.33198029574545
-0.0461997,-0.032258064,0.24337958,0,2.2275074942669715,41.33198029574545
-0.07614213,0.0018281536,0.24517906,0,2.234514353483104,41.33198029574545
-0.031578947,-0.055954088,0.21291865,0,2.238287277676406,41.33198029574545
-0.04178273,-0.05038168,0.23774509,0,2.241521212699236,41.33198029574545
-0.05074627,0.0015698588,0.2413793,0,2.2417907072844723,41.33198029574545
-0.033994336,-0.03805175,0.19078106,0,2.2442161585515947,41.33198029574545
-0.032531824,-0.04109589,0.19745223,0,2.2444856531368305,41.33198029574545
-0.08994709,0.040892195,0.23809524,0,2.2469111044039534,41.33198029574545
-0.13744076,0.029333333,0.3143872,0,2.251223017767727,41.33198029574545
-0.07821229,0.007518797,0.22632794,0,2.2620028011771613,41.33198029574545
0.0,-0.052941177,0.21463415,0,2.266584209126171,41.33198029574545
0.32459018,0.17131901,-0.5801251,5,2.0814414290691374,41.33224979033069
0.23762141,0.12744279,-0.44015363,22,2.0903347503819205,41.33224979033069
0.24397555,0.12916492,-0.43555272,14,2.0914127287228643,41.33224979033069
0.23046358,0.24157074,-0.5707498,11,2.093029696234279,41.33224979033069
0.10704906,0.17896377,-0.4469306,11,2.095455147501402,41.33224979033069
