Municipios;Distritos;Secciones;Indicadores de renta media y mediana;Periodo;Total
08019 Barcelona;0801907 Barcelona distrito 07;0801907116 Barcelona sección 07116;Renta neta media por persona;2023;17.700
08019 Barcelona;0801907 Barcelona distrito 07;0801907117 Barcelona sección 07117;Renta neta media por persona;2023;18.406
08019 Barcelona;0801907 Barcelona distrito 07;0801907118 Barcelona sección 07118;Renta neta media por persona;2023;17.407
08019 Barcelona;0801907 Barcelona distrito 07;0801907119 Barcelona sección 07119;Renta neta media por persona;2023;15.877
08019 Barcelona;0801907 Barcelona distrito 07;0801907120 Barcelona sección 07120;Renta neta media por persona;2023;16.514
08019 Barcelona;0801907 Barcelona distrito 07;0801907121 Barcelona sección 07121;Renta neta media por persona;2023;15.117
08019 Barcelona;0801907 Barcelona distrito 07;0801907122 Barcelona sección 07122;Renta neta media por persona;2023;17.518
08019 Barcelona;0801907 Barcelona distrito 07;0801907123 Barcelona sección 07123;Renta neta media por persona;2023;18.939
08019 Barcelona;0801908 Barcelona distrito 08;;Renta neta media por persona;2023;13.964
08019 Barcelona;0801908 Barcelona distrito 08;0801908001 Barcelona sección 08001;Renta neta media por persona;2023;16.612
08019 Barcelona;0801908 Barcelona distrito 08;0801908002 Barcelona sección 08002;Renta neta media por persona;2023;18.135
08019 Barcelona;0801908 Barcelona distrito 08;0801908003 Barcelona sección 08003;Renta neta media por persona;2023;16.211
08019 Barcelona;0801908 Barcelona distrito 08;0801908004 Barcelona sección 08004;Renta neta media por persona;2023;16.003
08019 Barcelona;0801908 Barcelona distrito 08;0801908005 Barcelona sección 08005;Renta neta media por persona;2023;16.888
08019 Barcelona;0801908 Barcelona distrito 08;0801908006 Barcelona sección 08006;Renta neta media por persona;2023;17.045
08019 Barcelona;0801908 Barcelona distrito 08;0801908007 Barcelona sección 08007;Renta neta media por persona;2023;17.451
08019 Barcelona;0801908 Barcelona distrito 08;0801908008 Barcelona sección 08008;Renta neta media por persona;2023;17.571
08019 Barcelona;0801908 Barcelona distrito 08;0801908009 Barcelona sección 08009;Renta neta media por persona;2023;15.747
08019 Barcelona;0801908 Barcelona distrito 08;0801908010 Barcelona sección 08010;Renta neta media por persona;2023;19.125
08019 Barcelona;0801908 Barcelona distrito 08;0801908011 Barcelona sección 08011;Renta neta media por persona;2023;18.532
08019 Barcelona;0801908 Barcelona distrito 08;0801908012 Barcelona sección 08012;Renta neta media por persona;2023;17.606
08019 Barcelona;0801908 Barcelona distrito 08;0801908013 Barcelona sección 08013;Renta neta media por persona;2023;16.544
08019 Barcelona;0801908 Barcelona distrito 08;0801908014 Barcelona sección 08014;Renta neta media por persona;2023;15.565
08019 Barcelona;0801908 Barcelona distrito 08;0801908015 Barcelona sección 08015;Renta neta media por persona;2023;14.485
08019 Barcelona;0801908 Barcelona distrito 08;0801908016 Barcelona sección 08016;Renta neta media por persona;2023;16.283
08019 Barcelona;0801908 Barcelona distrito 08;0801908017 Barcelona sección 08017;Renta neta media por persona;2023;17.767
08019 Barcelona;0801908 Barcelona distrito 08;0801908018 Barcelona sección 08018;Renta neta media por persona;2023;16.814
08019 Barcelona;0801908 Barcelona distrito 08;0801908019 Barcelona sección 08019;Renta neta media por persona;2023;15.238
08019 Barcelona;0801908 Barcelona distrito 08;0801908020 Barcelona sección 08020;Renta neta media por persona;2023;15.795
08019 Barcelona;0801908 Barcelona distrito 08;0801908021 Barcelona sección 08021;Renta neta media por persona;2023;16.882
08019 Barcelona;0801908 Barcelona distrito 08;0801908022 Barcelona sección 08022;Renta neta media por persona;2023;16.557
08019 Barcelona;0801908 Barcelona distrito 08;0801908023 Barcelona sección 08023;Renta neta media por persona;2023;14.924
08019 Barcelona;0801908 Barcelona distrito 08;0801908024 Barcelona sección 08024;Renta neta media por persona;2023;15.580
08019 Barcelona;0801908 Barcelona distrito 08;0801908025 Barcelona sección 08025;Renta neta media por persona;2023;14.056
08019 Barcelona;0801908 Barcelona distrito 08;0801908026 Barcelona sección 08026;Renta neta media por persona;2023;16.724
08019 Barcelona;0801908 Barcelona distrito 08;0801908027 Barcelona sección 08027;Renta neta media por persona;2023;17.772
08019 Barcelona;0801908 Barcelona distrito 08;0801908028 Barcelona sección 08028;Renta neta media por persona;2023;15.538
08019 Barcelona;0801908 Barcelona distrito 08;0801908029 Barcelona sección 08029;Renta neta media por persona;2023;13.376
08019 Barcelona;0801908 Barcelona distrito 08;0801908030 Barcelona sección 08030;Renta neta media por persona;2023;15.035
08019 Barcelona;0801908 Barcelona distrito 08;0801908031 Barcelona sección 08031;Renta neta media por persona;2023;15.703
08019 Barcelona;0801908 Barcelona distrito 08;0801908032 Barcelona sección 08032;Renta neta media por persona;2023;16.011
08019 Barcelona;0801908 Barcelona distrito 08;0801908033 Barcelona sección 08033;Renta neta media por persona;2023;13.811
08019 Barcelona;0801908 Barcelona distrito 08;0801908034 Barcelona sección 08034;Renta neta media por persona;2023;12.579
08019 Barcelona;0801908 Barcelona distrito 08;0801908035 Barcelona sección 08035;Renta neta media por persona;2023;14.874
08019 Barcelona;0801908 Barcelona distrito 08;0801908036 Barcelona sección 08036;Renta neta media por persona;2023;12.502
08019 Barcelona;0801908 Barcelona distrito 08;0801908037 Barcelona sección 08037;Renta neta media por persona;2023;14.705
08019 Barcelona;0801908 Barcelona distrito 08;0801908038 Barcelona sección 08038;Renta neta media por persona;2023;13.538
08019 Barcelona;0801908 Barcelona distrito 08;0801908039 Barcelona sección 08039;Renta neta media por persona;2023;13.982
08019 Barcelona;0801908 Barcelona distrito 08;0801908040 Barcelona sección 08040;Renta neta media por persona;2023;12.395
08019 Barcelona;0801908 Barcelona distrito 08;0801908041 Barcelona sección 08041;Renta neta media por persona;2023;10.427
08019 Barcelona;0801908 Barcelona distrito 08;0801908042 Barcelona sección 08042;Renta neta media por persona;2023;15.953
08019 Barcelona;0801908 Barcelona distrito 08;0801908043 Barcelona sección 08043;Renta neta media por persona;2023;14.859
08019 Barcelona;0801908 Barcelona distrito 08;0801908044 Barcelona sección 08044;Renta neta media por persona;2023;12.353
08019 Barcelona;0801908 Barcelona distrito 08;0801908045 Barcelona sección 08045;Renta neta media por persona;2023;11.916
08019 Barcelona;0801908 Barcelona distrito 08;0801908046 Barcelona sección 08046;Renta neta media por persona;2023;13.316
08019 Barcelona;0801908 Barcelona distrito 08;0801908047 Barcelona sección 08047;Renta neta media por persona;2023;11.577
08019 Barcelona;0801908 Barcelona distrito 08;0801908048 Barcelona sección 08048;Renta neta media por persona;2023;10.544
08019 Barcelona;0801908 Barcelona distrito 08;0801908049 Barcelona sección 08049;Renta neta media por persona;2023;13.671
08019 Barcelona;0801908 Barcelona distrito 08;0801908050 Barcelona sección 08050;Renta neta media por persona;2023;18.660
08019 Barcelona;0801908 Barcelona distrito 08;0801908051 Barcelona sección 08051;Renta neta media por persona;2023;17.350
08019 Barcelona;0801908 Barcelona distrito 08;0801908052 Barcelona sección 08052;Renta neta media por persona;2023;16.342
08019 Barcelona;0801908 Barcelona distrito 08;0801908053 Barcelona sección 08053;Renta neta media por persona;2023;18.019
08019 Barcelona;0801908 Barcelona distrito 08;0801908054 Barcelona sección 08054;Renta neta media por persona;2023;16.701
08019 Barcelona;0801908 Barcelona distrito 08;0801908055 Barcelona sección 08055;Renta neta media por persona;2023;20.843
08019 Barcelona;0801908 Barcelona distrito 08;0801908056 Barcelona sección 08056;Renta neta media por persona;2023;15.115
08019 Barcelona;0801908 Barcelona distrito 08;0801908057 Barcelona sección 08057;Renta neta media por persona;2023;15.940
08019 Barcelona;0801908 Barcelona distrito 08;0801908058 Barcelona sección 08058;Renta neta media por persona;2023;14.220
08019 Barcelona;0801908 Barcelona distrito 08;0801908059 Barcelona sección 08059;Renta neta media por persona;2023;14.883
08019 Barcelona;0801908 Barcelona distrito 08;0801908060 Barcelona sección 08060;Renta neta media por persona;2023;16.680
08019 Barcelona;0801908 Barcelona distrito 08;0801908061 Barcelona sección 08061;Renta neta media por persona;2023;14.904
08019 Barcelona;0801908 Barcelona distrito 08;0801908062 Barcelona sección 08062;Renta neta media por persona;2023;16.597
08019 Barcelona;0801908 Barcelona distrito 08;0801908063 Barcelona sección 08063;Renta neta media por persona;2023;18.926
08019 Barcelona;0801908 Barcelona distrito 08;0801908064 Barcelona sección 08064;Renta neta media por persona;2023;14.399
08019 Barcelona;0801908 Barcelona distrito 08;0801908065 Barcelona sección 08065;Renta neta media por persona;2023;11.429
08019 Barcelona;0801908 Barcelona distrito 08;0801908066 Barcelona sección 08066;Renta neta media por persona;2023;10.307
08019 Barcelona;0801908 Barcelona distrito 08;0801908067 Barcelona sección 08067;Renta neta media por persona;2023;13.077
08019 Barcelona;0801908 Barcelona distrito 08;0801908068 Barcelona sección 08068;Renta neta media por persona;2023;11.183
08019 Barcelona;0801908 Barcelona distrito 08;0801908069 Barcelona sección 08069;Renta neta media por persona;2023;11.811
08019 Barcelona;0801908 Barcelona distrito 08;0801908070 Barcelona sección 08070;Renta neta media por persona;2023;11.177
08019 Barcelona;0801908 Barcelona distrito 08;0801908071 Barcelona sección 08071;Renta neta media por persona;2023;12.076
08019 Barcelona;0801908 Barcelona distrito 08;0801908072 Barcelona sección 08072;Renta neta media por persona;2023;13.752
08019 Barcelona;0801908 Barcelona distrito 08;0801908073 Barcelona sección 08073;Renta neta media por persona;2023;10.508
08019 Barcelona;0801908 Barcelona distrito 08;0801908074 Barcelona sección 08074;Renta neta media por persona;2023;11.128
08019 Barcelona;0801908 Barcelona distrito 08;0801908075 Barcelona sección 08075;Renta neta media por persona;2023;13.235
08019 Barcelona;0801908 Barcelona distrito 08;0801908076 Barcelona sección 08076;Renta neta media por persona;2023;13.811
08019 Barcelona;0801908 Barcelona distrito 08;0801908077 Barcelona sección 08077;Renta neta media por persona;2023;11.894
08019 Barcelona;0801908 Barcelona distrito 08;0801908078 Barcelona sección 08078;Renta neta media por persona;2023;11.998
08019 Barcelona;0801908 Barcelona distrito 08;0801908079 Barcelona sección 08079;Renta neta media por persona;2023;11.949
08019 Barcelona;0801908 Barcelona distrito 08;0801908080 Barcelona sección 08080;Renta neta media por persona;2023;12.751
08019 Barcelona;0801908 Barcelona distrito 08;0801908081 Barcelona sección 08081;Renta neta media por persona;2023;11.491
08019 Barcelona;0801908 Barcelona distrito 08;0801908082 Barcelona sección 08082;Renta neta media por persona;2023;13.244
08019 Barcelona;0801908 Barcelona distrito 08;0801908083 Barcelona sección 08083;Renta neta media por persona;2023;13.264
08019 Barcelona;0801908 Barcelona distrito 08;0801908084 Barcelona sección 08084;Renta neta media por persona;2023;14.703
08019 Barcelona;0801908 Barcelona distrito 08;0801908085 Barcelona sección 08085;Renta neta media por persona;2023;13.073
08019 Barcelona;0801908 Barcelona distrito 08;0801908086 Barcelona sección 08086;Renta neta media por persona;2023;14.260
08019 Barcelona;0801908 Barcelona distrito 08;0801908087 Barcelona sección 08087;Renta neta media por persona;2023;13.676
08019 Barcelona;0801908 Barcelona distrito 08;0801908088 Barcelona sección 08088;Renta neta media por persona;2023;13.738
08019 Barcelona;0801908 Barcelona distrito 08;0801908089 Barcelona sección 08089;Renta neta media por persona;2023;14.133
08019 Barcelona;0801908 Barcelona distrito 08;0801908090 Barcelona sección 08090;Renta neta media por persona;2023;14.063
08019 Barcelona;0801908 Barcelona distrito 08;0801908091 Barcelona sección 08091;Renta neta media por persona;2023;14.108
08019 Barcelona;0801908 Barcelona distrito 08;0801908092 Barcelona sección 08092;Renta neta media por persona;2023;14.749
08019 Barcelona;0801908 Barcelona distrito 08;0801908093 Barcelona sección 08093;Renta neta media por persona;2023;13.933
08019 Barcelona;0801908 Barcelona distrito 08;0801908094 Barcelona sección 08094;Renta neta media por persona;2023;14.688
08019 Barcelona;0801908 Barcelona distrito 08;0801908095 Barcelona sección 08095;Renta neta media por persona;2023;17.113
08019 Barcelona;0801908 Barcelona distrito 08;0801908096 Barcelona sección 08096;Renta neta media por persona;2023;14.515
08019 Barcelona;0801908 Barcelona distrito 08;0801908097 Barcelona sección 08097;Renta neta media por persona;2023;13.482
08019 Barcelona;0801908 Barcelona distrito 08;0801908098 Barcelona sección 08098;Renta neta media por persona;2023;13.414
08019 Barcelona;0801908 Barcelona distrito 08;0801908099 Barcelona sección 08099;Renta neta media por persona;2023;12.940
08019 Barcelona;0801908 Barcelona distrito 08;0801908100 Barcelona sección 08100;Renta neta media por persona;2023;13.512
08019 Barcelona;0801908 Barcelona distrito 08;0801908101 Barcelona sección 08101;Renta neta media por persona;2023;14.626
08019 Barcelona;0801908 Barcelona distrito 08;0801908102 Barcelona sección 08102;Renta neta media por persona;2023;12.039
08019 Barcelona;0801908 Barcelona distrito 08;0801908103 Barcelona sección 08103;Renta neta media por persona;2023;10.455
08019 Barcelona;0801908 Barcelona distrito 08;0801908104 Barcelona sección 08104;Renta neta media por persona;2023;11.557
08019 Barcelona;0801908 Barcelona distrito 08;0801908105 Barcelona sección 08105;Renta neta media por persona;2023;11.797
08019 Barcelona;0801908 Barcelona distrito 08;0801908106 Barcelona sección 08106;Renta neta media por persona;2023;10.842
08019 Barcelona;0801908 Barcelona distrito 08;0801908107 Barcelona sección 08107;Renta neta media por persona;2023;12.253
08019 Barcelona;0801908 Barcelona distrito 08;0801908108 Barcelona sección 08108;Renta neta media por persona;2023;10.662
08019 Barcelona;0801908 Barcelona distrito 08;0801908109 Barcelona sección 08109;Renta neta media por persona;2023;11.395
08019 Barcelona;0801908 Barcelona distrito 08;0801908110 Barcelona sección 08110;Renta neta media por persona;2023;9.054
08019 Barcelona;0801908 Barcelona distrito 08;0801908111 Barcelona sección 08111;Renta neta media por persona;2023;9.347
08019 Barcelona;0801908 Barcelona distrito 08;0801908112 Barcelona sección 08112;Renta neta media por persona;2023;10.143
08019 Barcelona;0801908 Barcelona distrito 08;0801908113 Barcelona sección 08113;Renta neta media por persona;2023;9.742
